(0.33277878, -0.40356603, 2.068389)
(0.33204636, -0.40307775, 2.0642385)
(0.33204636, -0.40356603, 2.0632925)
(0.3324736, -0.40503088, 2.067748)
(0.34284958, -0.406984, 2.056243)
(0.33827195, -0.4099137, 2.0566702)
(0.33760056, -0.4118668, 2.0567312)
(0.34053025, -0.4123551, 2.0568533)
(0.39607224, -0.38012853, 2.0879202)
(0.40357956, -0.3806168, 2.1014318)
(0.40315232, -0.3703629, 2.0997915)
(0.39491257, -0.36889806, 2.0851126)
(0.37721238, -0.3420426, 2.068389)
(0.38258347, -0.35083166, 2.0740042)
(0.38771042, -0.3415543, 2.0698538)
(0.37660202, -0.3342301, 2.064849)
(0.23451218, -0.43774572, 2.089095)
(0.23963913, -0.43774572, 2.0815115)
(0.23780808, -0.43139806, 2.083068)
(0.3312529, -0.40112463, 2.1877737)
(0.33033738, -0.40014806, 2.191802)
(0.33009323, -0.4016129, 2.1921072)
(0.33076462, -0.4021012, 2.188201)
(0.34022507, -0.40356603, 2.2000418)
(0.33589157, -0.40649572, 2.1998587)
(0.3352202, -0.4094254, 2.1989431)
(0.33814988, -0.4094254, 2.1990652)
(0.23341355, -0.4304215, 2.0906668)
(0.35078415, -0.43139806, 2.0375051)
(0.3525847, -0.42846838, 2.0376272)
(0.35096726, -0.42651525, 2.037444)
(0.34953293, -0.42993322, 2.037444)
(0.35252365, -0.41284338, 2.0409842)
(0.3527678, -0.4201676, 2.0413504)
(0.35301194, -0.42309728, 2.0402517)
(0.35270676, -0.42114416, 2.0398855)
(0.3515776, -0.4016129, 2.04074)
(0.35090622, -0.4021012, 2.0418386)
(0.35194382, -0.406984, 2.0404959)
(0.35282883, -0.40649572, 2.0394583)
(0.33100876, -0.37719885, 2.054473)
(0.3322905, -0.38012853, 2.0520926)
(0.33412156, -0.37768713, 2.0516653)
(0.33302292, -0.375734, 2.0559988)
(0.33363327, -0.37671056, 2.0589285)
(0.336624, -0.37768713, 2.0549002)
(0.33686814, -0.3806168, 2.0554495)
(0.33485398, -0.37915197, 2.0587454)
(0.33406052, -0.438234, 2.042266)
(0.3341826, -0.4353043, 2.0416555)
(0.33174118, -0.43383947, 2.0433035)
(0.33131394, -0.43676916, 2.0439138)
(0.34883103, -0.40649572, 2.0553885)
(0.34846482, -0.3991715, 2.056487)
(0.3508757, -0.40503088, 2.0506887)
(0.35057053, -0.40796056, 2.0504446)
(0.34345993, -0.42944494, 2.04428)
(0.3466948, -0.43139806, 2.0434866)
(0.3482817, -0.42895666, 2.0428762)
(0.34590134, -0.42700353, 2.0439749)
(0.3513945, -0.4328629, 2.0411062)
